listing_id,high,medium,low
6902518,0.198841868033,0.438597094944,0.362561037023
6930253,0.0211095054206,0.125768394215,0.853122100364
6828293,0.00696128506748,0.0116085638218,0.981430151111
7203744,0.80802433597,0.097742977724,0.0942326863055
6816478,0.328645927192,0.319253711783,0.352100361025
6868890,0.00910827533852,0.0623227338913,0.92856899077
6879338,0.0559596802414,0.370606384106,0.573433935652
6898532,0.0387725701739,0.275759290333,0.685468139493
6899965,0.0523412691537,0.221388765737,0.726269965109
7133875,0.00317957234105,0.0141671866962,0.982653240963
6822218,0.0527457255203,0.228590146783,0.718664127697
6814018,0.0587101074383,0.263150484072,0.67813940849
6896376,0.193020991472,0.481323933121,0.325655075407
6918670,0.0651389633247,0.326336035464,0.608525001212
6867839,0.0344797019163,0.084221942409,0.881298355675
6823554,0.0120578785792,0.0444845554977,0.943457565923
6934798,0.0187278710683,0.0606656813138,0.920606447618
6820823,0.114911504993,0.364171356841,0.520917138166
6880212,0.0302971453439,0.135484488001,0.834218366655
6934814,0.0195956080673,0.0730898476622,0.90731454427
7254134,0.0400688437131,0.133094961938,0.826836194349
6938303,0.216542776522,0.51063823816,0.272818985319
6813807,0.0796216808004,0.341700067877,0.578678251323
6878604,0.0352489075035,0.039353916,0.925397176497
6876763,0.0532381425542,0.117229455157,0.829532402289
6844352,0.0181200271656,0.173009609546,0.808870363289
6915939,0.239052142882,0.535584209483,0.225363647634
7109370,0.0437687316376,0.252770572658,0.703460695705
6855445,0.0641631009113,0.274389235259,0.66144766383
6818668,0.0889329801444,0.281464344342,0.629602675514
6836527,0.00341020210011,0.011273658252,0.985316139648
6831717,0.0279128190502,0.220044569133,0.752042611816
6937162,0.0712266902779,0.241812596799,0.686960712923
6922876,0.00892557421274,0.0480482053246,0.943026220463
7109482,0.0708804157322,0.348582195709,0.580537388559
6940972,0.0861445818578,0.351518471154,0.562336946988
6883790,0.12141471334,0.216644268638,0.661941018022
6921643,0.0491291518817,0.206562506674,0.744308341445
6935700,0.0158627500686,0.0784260887403,0.905711161191
6827025,0.0185762260045,0.134536463208,0.846887310788
6943096,0.0508554679859,0.208363320129,0.740781211885
7161468,0.0150429029246,0.0559445362548,0.929012560821
6879610,0.0508729056655,0.210254517827,0.738872576508
6935762,0.0426411790439,0.266142295106,0.69121652585
6925042,0.0133792010315,0.0875227799428,0.899098019026
7121050,0.0309528681691,0.287970794582,0.681076337249
6821601,0.106289920088,0.293827537117,0.599882542795
6926810,0.0203534883063,0.105272957588,0.874373554106
6946532,0.0160682407735,0.153728811667,0.83020294756
6875171,0.0645526962717,0.430265708541,0.505181595187
7096285,0.0926653096402,0.345167745311,0.562166945049
6812321,0.0142029845021,0.0579363051163,0.927860710382
6822697,0.0479494697379,0.0829319024948,0.869118627767
6941294,0.0165680842892,0.139505766433,0.843926149277
6873564,0.0134779086226,0.0464567605155,0.940065330862
6926791,0.0436530642523,0.339033615939,0.617313319808
7142444,0.386073881895,0.431752663798,0.182173454308
6878128,0.133693548908,0.517204668789,0.349101782303
6927428,0.0376669348894,0.239399662006,0.722933403105
6812674,0.00208465227726,0.00924828173654,0.988667065986
6881774,0.0955446052308,0.395049890436,0.509405504334
7167797,0.00872459255135,0.066656028418,0.924619379031
6865238,0.105168297927,0.407630749962,0.487200952111
6841710,0.0517901695764,0.146945646021,0.801264184402
6856334,0.0217335219926,0.0657066540676,0.91255982394
6906462,0.00754557058209,0.0812405353481,0.91121389407
6837438,0.0588306955958,0.242425915278,0.698743389126
6908277,0.172883997367,0.413703328435,0.413412674198
6841291,0.00923045600096,0.0465681483084,0.944201395691
6915178,0.237237361799,0.354710221776,0.408052416425
6893031,0.132620193313,0.513945744869,0.353434061819
6894985,0.277428719928,0.495946064664,0.226625215409
6931134,0.151352428283,0.318602060933,0.530045510784
6872264,0.292831478399,0.374958775595,0.332209746006
6816953,0.168023321657,0.387686251658,0.444290426685
7163518,0.284977100219,0.588579783653,0.126443116128
6893253,0.0331923068433,0.172669188712,0.794138504445
6943822,0.0657688018352,0.287010037692,0.647221160473
6946313,0.0193547131144,0.114029944903,0.866615341982
6839443,0.0542597123719,0.186231939678,0.75950834795
6911338,0.0589782125707,0.319402121157,0.621619666272
7223877,0.755010213536,0.192079143493,0.0529106429709
6917884,0.0298471545834,0.260024221598,0.710128623819
6823126,0.00539618604963,0.0252078131908,0.96939600076
6939488,0.0924137131803,0.173719799958,0.733866486862
7196924,0.0309630370867,0.107130414181,0.861906548733
6905685,0.0176607483441,0.193641232874,0.788698018782
6894092,0.0330112737391,0.142308366291,0.82468035997
6812181,0.0100473803142,0.0688813561994,0.921071263486
6854610,0.0288188329187,0.387731865363,0.583449301718
6873754,0.17540444885,0.411151411831,0.413444139319
6859181,0.849864946673,0.085191561309,0.064943492018
6825402,0.0113526716439,0.0758967001551,0.912750628201
6819526,0.0159243391986,0.143043960733,0.841031700069
6896065,0.0146255187609,0.103821259359,0.88155322188
6931793,0.0770744069222,0.366395767797,0.55652982528
6907360,0.0396387069739,0.166302417438,0.794058875588
6813182,0.0358259565628,0.0905878939183,0.873586149519
6823959,0.0142948156058,0.157448783482,0.828256400912
6942189,0.186035391944,0.452235875261,0.361728732795
6844384,0.0477109854034,0.186567477677,0.76572153692
6836888,0.340214970668,0.352536067366,0.307248961965
6917844,0.0175114252786,0.126287361229,0.856201213492
6937842,0.112795972162,0.536336712284,0.350867315555
6926917,0.113099263809,0.429152031683,0.457748704508
7160740,0.120832509378,0.325411576741,0.553755913881
6936310,0.0686677600314,0.219520385452,0.711811854517
6849109,0.147781523319,0.49477918932,0.357439287362
6831018,0.00164937338483,0.00858875330081,0.989761873314
6909842,0.00802700424035,0.0446051685072,0.947367827252
6861360,0.00719324902062,0.0547783617277,0.938028389252
6883414,0.06264492704,0.263469984562,0.673885088398
6876026,0.0263195577563,0.123564863052,0.850115579192
7095390,0.00196493282789,0.00745995316415,0.990575114008
6932265,0.367667223033,0.441120097119,0.191212679848
6870949,0.0468797358538,0.295092073621,0.658028190526
6831335,0.0874068849085,0.315485649871,0.59710746522
6895698,0.140478112814,0.414884015965,0.444637871221
6889889,0.0989099727739,0.286221092618,0.614868934608
6876679,0.0283088901021,0.142160378446,0.829530731452
6947097,0.17606007234,0.311105111596,0.512834816064
6874970,0.0253476775921,0.112867135944,0.861785186464
6831069,0.370370723051,0.444731158232,0.184898118717
6833628,0.0820483942464,0.260936298776,0.657015306978
6819282,0.06003511784,0.335578538237,0.604386343923
6825025,0.0357096635168,0.149298972441,0.814991364042
6856513,0.0572999477095,0.255001719161,0.687698333129
6928711,0.0025401803644,0.0144614300532,0.982998389582
6832548,0.100903908312,0.397777776436,0.501318315252
6881870,0.0354440597108,0.236019986282,0.728535954007
6866978,0.207677195445,0.551156006467,0.241166798088
7163400,0.284977100219,0.588579783653,0.126443116128
6917187,0.134360724482,0.20654867157,0.659090603948
6927475,0.0722494040479,0.290787169785,0.636963426168
6903243,0.189651705733,0.309204367863,0.501143926404
6876188,0.0226042074642,0.170355559111,0.807040233425
6922219,0.0105233486673,0.0723456914135,0.917130959919
7104085,0.00502270694788,0.0174242786738,0.977553014378
6920897,0.181445341953,0.489302885819,0.329251772229
6812177,0.0131392620896,0.0324123851999,0.954448352711
6941047,0.0581283614767,0.365630233665,0.576241404858
6827609,0.00582183815089,0.0283643757004,0.965813786149
6934328,0.0108486814277,0.0569394763388,0.932211842233
6937556,0.626155292488,0.293578458448,0.0802662490644
6879765,0.185128254866,0.570972062665,0.24389968247
6942927,0.0194482035984,0.129912382308,0.850639414093
6945170,0.0927764554471,0.325527187704,0.581696356849
6901915,0.0413715823853,0.296439440652,0.662188976962
6824475,0.0259044297555,0.152284844071,0.821810726174
6832968,0.0849884878356,0.303095922822,0.611915589342
7166718,0.00161790996851,0.00714477995709,0.991237310074
6905079,0.0159456326104,0.127680930236,0.856373437154
6940297,0.318098658888,0.447437613759,0.234463727353
6911080,0.0560828633346,0.43877281967,0.505144316995
6917208,0.0150570506947,0.0550727560265,0.929870193279
6858925,0.0594979487315,0.347572495692,0.592929555577
7169883,0.133195892827,0.48234368346,0.384460423713
6944112,0.575366208955,0.327186207047,0.0974475839981
6885816,0.0537764413258,0.208734493913,0.737489064761
6837733,0.0124718550348,0.113469325794,0.874058819172
6828658,0.0656425665353,0.24739133452,0.686966098944
6839429,0.174432666131,0.400635712824,0.424931621045
7164794,0.0638432779364,0.227973791557,0.708182930506
6837661,0.0585137953454,0.277057661612,0.664428543043
6883255,0.00861118272785,0.0846770324325,0.90671178484
6833054,0.0766849123172,0.314537306244,0.608777781439
7675463,0.0822475376758,0.302131150675,0.61562131165
6871526,0.140498435039,0.318408890959,0.541092674002
6876295,0.0469592646796,0.353701014912,0.599339720408
7204045,0.00581990396668,0.0599982050033,0.93418189103
6840357,0.0853765716854,0.359493636559,0.555129791756
6917531,0.00468334666793,0.0159968295255,0.979319823807
6886057,0.486999466068,0.261405710539,0.251594823393
6833734,0.0474384504544,0.419181279286,0.533380270259
6908098,0.0861281661762,0.442201755126,0.471670078698
6860562,0.0511226516783,0.262292063244,0.686585285077
6859167,0.160429224894,0.198107423349,0.641463351757
6812141,0.00628409642167,0.0327270812442,0.960988822334
6919431,0.00968144481661,0.0780416408511,0.912276914332
6869389,0.0291096503947,0.095574412917,0.875315936688
6906034,0.0175804607198,0.0925767189872,0.889842820293
7108495,0.00406616650311,0.0164042723685,0.979529561128
6864681,0.00295361854968,0.0264232785762,0.970623102874
6893982,0.0182023404985,0.128419967283,0.853377692218
6862160,0.069884727391,0.292268364312,0.637846908297
6854804,0.0340598331153,0.313694398711,0.652245768174
7143164,0.0296266485275,0.388661582424,0.581711769049
6936651,0.0359542492324,0.170862188119,0.793183562648
6837450,0.0225701860267,0.170418235446,0.807011578528
6908259,0.667470586126,0.256532182282,0.0759972315928
6916539,0.0596201957926,0.215784204812,0.724595599395
6947176,0.114212040639,0.254365810246,0.631422149114
6933958,0.428640585286,0.370915481393,0.20044393332
6816549,0.226352262624,0.432419784819,0.341227952557
6876117,0.00692038884221,0.0674500194037,0.925629591754
6848605,0.0554220691371,0.320117402904,0.624460527959
6840659,0.0480899316803,0.256276259194,0.695633809126
6823496,0.184792491696,0.396422262993,0.418785245311
6912609,0.00212914200214,0.00912841259012,0.988742445408
7097937,0.0101370685799,0.0611888550966,0.928674076323
6924524,0.0295764280839,0.214557846057,0.755865725859
6938236,0.101926887689,0.450825871272,0.44724724104
6865751,0.0092712325811,0.0317273617624,0.959001405656
6936323,0.00782175682177,0.0587468323963,0.933431410782
6868422,0.113505766372,0.398171810175,0.488322423453
7210133,0.0818268041579,0.319528329847,0.598644865995
7215631,0.0335795150303,0.160889792057,0.805530692913
6940189,0.0348868019458,0.196631198483,0.768481999571
6888941,0.00425288278167,0.0426620780401,0.953085039178
6831598,0.121001427664,0.357246345389,0.521752226947
6939963,0.0178319332376,0.124228675247,0.857939391515
6897175,0.140298678538,0.431541978412,0.42815934305
6816167,0.0836671872976,0.25102486504,0.665307947662
6812965,0.0236834039901,0.141421959813,0.834894636196
7149372,0.295079576176,0.534328913566,0.170591510258
6875959,0.0106366928475,0.0526555733937,0.936707733759
6925644,0.0752951896784,0.410467257037,0.514237553284
6874269,0.101665941016,0.37822819276,0.520105866224
6814721,0.0248974803955,0.131127491016,0.843975028589
6922432,0.0435142178014,0.270570058411,0.685915723787
6858861,0.0224632815668,0.11149682137,0.866039897063
6835339,0.00488643968981,0.0132559258263,0.981857634484
6896997,0.166477248656,0.363940019545,0.469582731799
6921134,0.00544378586078,0.0163486352971,0.978207578842
6883685,0.14785071194,0.505587520189,0.346561767871
6911406,0.00187448728373,0.00957985789916,0.988545654817
6825733,0.726712021489,0.165100174351,0.10818780416
6884462,0.16679762271,0.478048408491,0.355153968799
6858682,0.0216455948288,0.111972892259,0.866381512912
6894013,0.0811789414753,0.390873182145,0.527947876379
6856391,0.233768590625,0.371097487917,0.395133921458
6828064,0.00385527849983,0.0236501897411,0.972494531759
6817336,0.00128312700994,0.00849280329529,0.990224069695
6819178,0.0491424407295,0.247223407047,0.703634152224
7147339,0.190285293623,0.48759967529,0.322115031087
6887757,0.23628060998,0.46917247059,0.29454691943
6946859,0.060834611456,0.291828628527,0.647336760017
6855963,0.0663568961312,0.180986569682,0.752656534187
6839828,0.0818424374701,0.463512982619,0.454644579911
6870806,0.119083268098,0.43272194537,0.448194786532
6880221,0.0835924304625,0.204878208591,0.711529360947
6921809,0.0597617664546,0.280250120082,0.659988113464
6897069,0.106411509288,0.356495368315,0.537093122398
6897157,0.251451769497,0.47508586207,0.273462368433
6898912,0.0292587746168,0.131402233658,0.839338991725
6856271,0.0410484290108,0.302665283907,0.656286287082
6888381,0.00583019445729,0.0157368367972,0.978432968746
7099191,0.0209090064745,0.0444403045847,0.934650688941
6917882,0.120361564264,0.421725544968,0.457912890768
6931260,0.00107197375653,0.00744979798621,0.991478228257
6849996,0.133483189411,0.356083570519,0.51043324007
6887973,0.075699839475,0.41054392038,0.513756240145
6850205,0.151818065453,0.474081918521,0.374100016026
6845657,0.341397347222,0.499221454546,0.159381198232
6930302,0.0143015044233,0.0958831432591,0.889815352318
6852391,0.0775818060151,0.328400049005,0.59401814498
6920411,0.28606509148,0.38374086096,0.33019404756
6907999,0.0210028299076,0.161862235124,0.817134934968
6864094,0.026067078685,0.147181409452,0.826751511863
6813852,0.0383937864964,0.197835978343,0.763770235161
7232295,0.189009928922,0.460905916805,0.350084154272
6896558,0.104905152844,0.412236311274,0.482858535882
6858919,0.0711791814051,0.32625778244,0.602563036154
6847828,0.0394326182196,0.207965396508,0.752601985273
6925116,0.0546322189301,0.277432195741,0.667935585329
6854687,0.0668829985894,0.258636622256,0.674480379155
6946415,0.0631555189113,0.554501629867,0.382342851222
6827859,0.00211069653252,0.00947626880302,0.988413034664
6884313,0.44050751871,0.446548525338,0.112943955952
6848651,0.0301722842092,0.221477622038,0.748350093753
7136298,0.0292437866302,0.207183741726,0.763572471643
6874534,0.0623214942269,0.293339589017,0.644338916756
6908942,0.352863131121,0.453765880861,0.193370988018
6894718,0.00340912055239,0.0238170498086,0.972773829639
6876449,0.12483852964,0.317178342657,0.557983127703
6825630,0.145791549681,0.474312560388,0.379895889931
7155655,0.0285759860161,0.154270740853,0.817153273131
7201310,0.0443371779014,0.224192956047,0.731469866052
6864334,0.0116949120259,0.0801763999697,0.908128688004
6876658,0.0169112826538,0.13600013146,0.847088585886
6842370,0.096189437615,0.2966864127,0.607124149685
6835467,0.398364508606,0.415477326586,0.186158164808
7227368,0.101624847472,0.300750658119,0.597624494409
6859482,0.0563971341813,0.28098561371,0.662617252108
6878641,0.0328167449304,0.220962446753,0.746220808317
6869916,0.000919854826307,0.00429118543768,0.994788959736
6841060,0.0619917289434,0.286849693159,0.651158577898
6887832,0.0230017017665,0.235850626298,0.741147671936
6905898,0.00618136742488,0.029030274614,0.964788357961
7104742,0.116425945045,0.551850159352,0.331723895603
6948090,0.0733129054865,0.346638581323,0.58004851319
6839851,0.110295600103,0.500909228397,0.3887951715
6934051,0.0239449186258,0.106385887636,0.869669193738
6888727,0.143891568914,0.489021450726,0.36708698036
7167478,0.0235874297934,0.10580571141,0.870606858797
6892109,0.203097331284,0.462710621353,0.334192047364
6908544,0.502650195043,0.320696158516,0.176653646441
6921725,0.0706194679768,0.245791187248,0.683589344775
6932343,0.0867917414428,0.382160945999,0.531047312558
6914309,0.0117146395098,0.0389731318731,0.949312228617
6919805,0.0723963285986,0.267901064587,0.659702606815
6947828,0.0886246526334,0.24303317865,0.668342168717
6920362,0.0788009208745,0.335500521956,0.585698557169
7110179,0.539575966567,0.316176664075,0.144247369358
6877834,0.226776693065,0.337488467254,0.435734839681
6876966,0.135523438833,0.363172996104,0.501303565064
6823918,0.0203524673624,0.0910304000299,0.888617132608
6871243,0.0123838780654,0.106522285556,0.881093836378
6928189,0.195163443222,0.42389297223,0.380943584548
6852455,0.0919015839238,0.263829937062,0.644268479015
7208631,0.0242625603072,0.187201544752,0.78853589494
6831811,0.254187441941,0.549779032227,0.196033525832
6904276,0.00819702740021,0.0319241326195,0.95987883998
6831589,0.132762089193,0.29476885623,0.572469054577
6901814,0.0306775916513,0.147771712545,0.821550695803
6854667,0.820816432384,0.105841378515,0.0733421891007
7192650,0.00888437588106,0.0273520702014,0.963763553917
6836299,0.014218948238,0.0494133696843,0.936367682078
6887919,0.0154032130831,0.0923538376561,0.892242949261
6927679,0.115728346277,0.465627830797,0.418643822926
6855908,0.0790292104249,0.281261795349,0.639708994226
6854766,0.018274968228,0.118144893968,0.863580137804
6847472,0.0521408833929,0.205567306125,0.742291810482
6862519,0.11675804584,0.312459480725,0.570782473435
6938819,0.367364375834,0.38008248091,0.252553143256
6945434,0.0718955682652,0.385010151555,0.543094280179
6832722,0.707089444207,0.162493977009,0.130416578784
6852707,0.0154086413741,0.105173140989,0.879418217636
7177680,0.0319071844692,0.168194486856,0.799898328674
6834945,0.0297654392206,0.0536354674126,0.916599093367
6890316,0.0237889746342,0.186134620989,0.790076404377
6816620,0.00697327714337,0.0357956437942,0.957231079062
6945175,0.00792371969141,0.0498536173642,0.942222662944
6914016,0.0111756283043,0.0652220550544,0.923602316641
6852619,0.0610498882294,0.361464960713,0.577485151058
6813211,0.133973597973,0.369209952345,0.496816449682
6820546,0.0284435516132,0.179529144837,0.79202730355
6836128,0.0179200064748,0.0454922827161,0.936587710809
6850557,0.212086352025,0.461960907764,0.325952740211
6864997,0.0920049990167,0.0676159532875,0.840379047696
6883705,0.0148262093288,0.0504018298684,0.934771960803
6898767,0.0222993128647,0.131637846907,0.846062840228
6866020,0.0140650982525,0.138243806765,0.847691094982
7126382,0.614435474617,0.271319502187,0.114245023197
6847427,0.163066482933,0.402311752528,0.434621764539
6841013,0.0501138136039,0.155883750328,0.794002436068
6909469,0.00583019445729,0.0157368367972,0.978432968746
6922473,0.0196902984382,0.138648633122,0.84166106844
6925906,0.0437678903083,0.239005453292,0.717226656399
6946014,0.0615222861808,0.371804665415,0.566673048404
6820739,0.0197264329352,0.184909816323,0.795363750742
6927559,0.199969362667,0.483964058477,0.316066578855
7174772,0.00654579479131,0.0379304809757,0.955523724233
6931036,0.0230981717881,0.199040173756,0.777861654456
6918163,0.0410805436872,0.260258067434,0.698661388879
6893604,0.110488787555,0.272927314468,0.616583897977
6868844,0.0595804159303,0.311832550888,0.628587033181
6814537,0.398534018148,0.257458071818,0.344007910033
6916118,0.0138464028738,0.0374691122244,0.948684484902
6838509,0.0827797967198,0.417701645095,0.499518558185
6919725,0.35718779579,0.40308549457,0.23972670964
6932476,0.00985104996772,0.0173122204741,0.972836729558
6860496,0.104223772971,0.351896448406,0.543879778623
7156799,0.0455093677407,0.423233466235,0.531257166024
6837521,0.0186823331953,0.1069011975,0.874416469305
6913204,0.0803089227064,0.297626107606,0.622064969687
6947516,0.0988316850271,0.349987548543,0.55118076643
6838117,0.0242209650438,0.131543709204,0.844235325752
6933366,0.0605765751606,0.237769791287,0.701653633552
7134198,0.0328623650716,0.194588126923,0.772549508005
6898450,0.0585847960259,0.328581979605,0.612833224369
6819926,0.014803504195,0.0705871097772,0.914609386028
6947698,0.0578775037692,0.231613605569,0.710508890662
6838721,0.0185342159586,0.0422982613252,0.939167522716
6936661,0.099665584643,0.430789119197,0.46954529616
6912257,0.0271069112207,0.25276079461,0.72013229417
6905569,0.00932201526734,0.0552241799115,0.935453804821
6927167,0.160062799906,0.478936674629,0.361000525465
7150689,0.0430200975713,0.0631806328303,0.893799269598
6820358,0.0435008727036,0.217346122515,0.739153004781
6945045,0.0596551633276,0.290827824224,0.649517012449
6866884,0.0436738840663,0.127234430601,0.829091685333
6820658,0.07173327078,0.273914762035,0.654351967185
6826462,0.0792708758853,0.296776714476,0.623952409639
6932390,0.130428697871,0.378440780701,0.491130521428
6905031,0.129338638358,0.52387298816,0.346788373482
6923011,0.0419709196623,0.178746784546,0.779282295792
6908504,0.237702431227,0.482309193031,0.279988375742
6881050,0.126154139608,0.15537667199,0.718469188401
6892968,0.0147682815042,0.105417387876,0.87981433062
7346996,0.253637525912,0.453254184407,0.293108289681
6876206,0.0215794197782,0.186538152681,0.791882427541
6813475,0.0646993869552,0.26305639228,0.672244220765
7190057,0.0581143639494,0.11844005063,0.82344558542
6838465,0.265516489689,0.37244458109,0.362038929221
6899364,0.0565574817734,0.205303986573,0.738138531654
6891616,0.00172301115902,0.00759874488471,0.990678243956
6836715,0.00600262561753,0.0565170042215,0.937480370161
6829616,0.0195755905383,0.148527806618,0.831896602844
6829144,0.0516727057345,0.284277466453,0.664049827812
6893064,0.0194529763677,0.175986316379,0.804560707253
6861300,0.0122562752434,0.0855542984253,0.902189426331
6926847,0.0967906638089,0.403378355155,0.499830981036
6894021,0.00801081567455,0.0706027739789,0.921386410347
6897946,0.0189102102782,0.0503954264047,0.930694363317
6835716,0.0172784388608,0.12965557273,0.853065988409
6832160,0.322686163548,0.516599054162,0.16071478229
6835291,0.0495190285475,0.208242207281,0.742238764171
6945184,0.00772535166449,0.07030259814,0.921972050196
7140488,0.0529771661041,0.332615926798,0.614406907098
6937850,0.0940955031493,0.429706609405,0.476197887445
6899603,0.0161916173066,0.10194911169,0.881859271004
